-0.971,0.141,0.097,-0.971,0.141,0.097,-0.971,0.141,0.097,0.265228986,107
-0.971,0.141,0.097,-0.971,0.141,0.097,-0.971,0.141,0.097,0.265228986,107
-0.971,0.141,0.097,-0.971,0.141,0.097,-0.971,0.141,0.097,0.265228986,107
-0.971,0.141,0.097,-0.971,0.141,0.097,-0.971,0.141,0.097,0.265228986,107
-0.971,0.141,0.097,-0.971,0.141,0.097,-0.971,0.141,0.097,0.265228986,107
-0.971,0.141,0.097,-0.971,0.141,0.097,-0.971,0.141,0.097,0.265228986,107
-0.95135,0.22489,0.0651,-1.073,0.141,-0.041,-0.865,0.37,0.223,0.275554744,107
-0.96091,0.16155,0.18056,-1.041,0.056,0.079,-0.856,0.37,0.246,0.289469253,107
-0.94751,0.2184,0.08057,-1.091,0.106,-0.088,-0.868,0.355,0.246,0.276593085,107
-0.96036,0.17382,0.12183,-1.07,0.067,-0.082,-0.83,0.367,0.279,0.280428654,107
-0.95613,0.19303,0.13461,-1.135,0.073,-0.065,-0.886,0.39,0.261,0.286091488,107
-0.95909,0.23284,0.08236,-1.106,0.073,-0.094,-0.871,0.361,0.331,0.288353726,107
-0.95641,0.17379,0.17956,-1.015,0.076,0.029,-0.856,0.337,0.235,0.288876287,107
-0.9481,0.22374,0.06004,-1.111,0.07,-0.129,-0.85,0.34,0.255,0.275763926,107
-0.9634,0.18575,0.09374,-1.085,0.067,-0.032,-0.821,0.317,0.235,0.277447614,107
-0.9625,0.17916,0.10212,-1.155,0.097,-0.109,-0.853,0.434,0.232,0.278499326,107
-0.95188,0.24583,0.08641,-1.155,0.103,-0.038,-0.85,0.419,0.208,0.288774904,107
-0.95124,0.19502,0.1391,-1.141,0.056,-0.032,-0.815,0.375,0.367,0.285410014,107
-0.95581,0.21027,0.0977,-1.185,0.097,-0.088,-0.868,0.431,0.273,0.283538011,107
-0.95661,0.25661,0.07674,-1.132,0.082,-0.094,-0.868,0.425,0.246,0.292544481,107
-0.9506,0.19033,0.18007,-1.026,0.088,0.053,-0.871,0.355,0.261,0.290239064,107
-0.95032,0.21297,0.07313,-1.15,0.082,-0.094,-0.815,0.355,0.238,0.275686148,107
-0.96334,0.17239,0.10911,-1.032,0.062,-0.065,-0.871,0.34,0.211,0.277345018,107
-0.96084,0.17055,0.12693,-1.185,0.076,-0.111,-0.836,0.425,0.238,0.280955243,107
-0.95812,0.22925,0.06205,-1.208,0.091,-0.12,-0.792,0.455,0.246,0.285781042,107
-0.96251,0.19044,0.14454,-1.111,0.088,0.003,-0.798,0.39,0.261,0.290180962,107
-0.94719,0.2041,0.12684,-1.179,0.129,-0.126,-0.809,0.343,0.279,0.284006531,107
