60,0.38556,-0.90579,0.07014,0.015,-1.367,-0.308,0.76,-0.493,0.513,0.339867982,0
61,0.41201,-0.89043,0.07768,0.082,-1.32,-0.296,0.724,-0.455,0.487,0.339508525,0
62,0.38283,-0.91338,0.06269,-0.018,-1.484,-0.449,0.701,-0.525,0.323,0.342688346,0
63,0.37299,-0.94431,0.02335,-0.059,-1.481,-0.463,0.853,-0.507,0.399,0.357067731,0
64,0.32382,-0.8461,0.02611,-0.132,-1.695,-0.302,0.991,-0.437,0.276,0.298293764,0
65,0.25519,-0.96631,0.0026,-0.32,-1.566,-0.419,0.771,-0.484,0.384,0.342823555,0
66,0.37471,-0.92169,0.0307,0.088,-1.49,-0.302,0.704,-0.44,0.384,0.339864038,0
67,0.41229,-0.89999,0.0798,0,-1.346,-0.358,0.83,-0.416,0.581,0.359120474,0
68,0.40276,-0.89786,0.08004,0.129,-1.287,-0.287,0.654,-0.434,0.554,0.34420233,0
69,0.40566,-0.90719,0.07036,0.158,-1.361,-0.343,0.724,-0.437,0.481,0.347193632,0
70,0.42429,-0.89644,0.09635,0.012,-1.243,-0.223,0.739,-0.519,0.501,0.34516544,0
71,0.39455,-0.90247,0.07036,0.167,-1.308,-0.279,0.672,-0.575,0.446,0.33055137,0
72,0.34022,-0.913,0.11794,0.111,-1.496,-0.088,0.545,-0.434,0.428,0.330688178,0
73,0.211,-0.95159,0.04828,0.1,-1.088,-0.085,0.405,-0.765,0.094,0.268097823,0
74,0.18107,-0.96942,0.0452,0.132,-0.997,0.026,0.211,-0.947,0.07,0.264541267,0
75,0.15711,-0.97349,0.06574,0.129,-1.003,0.047,0.176,-0.959,0.085,0.263933553,0
76,0.17221,-0.97059,0.05421,0.147,-0.985,0.041,0.196,-0.959,0.07,0.26429986,0
77,0.17261,-0.97115,0.04046,0.158,-0.985,0.026,0.188,-0.956,0.053,0.261915591,0
78,0.18348,-0.96905,0.0282,0.155,-0.991,0.015,0.217,-0.947,0.044,0.26175057,0
79,0.19241,-0.96737,0.04031,0.191,-0.977,0.029,0.202,-0.953,0.044,0.265744458,0
80,0.191,-0.968,0.041,0.191,-0.968,0.041,0.191,-0.968,0.041,0.26575942,0
81,0.191,-0.968,0.041,0.191,-0.968,0.041,0.191,-0.968,0.041,0.26575942,0
82,0.191,-0.968,0.041,0.191,-0.968,0.041,0.191,-0.968,0.041,0.26575942,0
83,0.25271,-0.99496,0.11387,0.097,-1.416,-0.082,0.639,-0.589,0.375,0.330863835,0
84,0.36485,-0.91121,0.0336,-0.003,-1.381,-0.419,0.842,-0.349,0.49,0.335631673,0
85,0.39321,-0.91207,0.00743,0.015,-1.302,-0.469,0.762,-0.507,0.551,0.348804839,0
86,0.38299,-0.89994,0.05844,-0.026,-1.367,-0.431,0.783,-0.507,0.543,0.340512946,0
87,0.36757,-0.9058,0.05396,0.076,-1.411,-0.337,0.827,-0.622,0.399,0.325905054,0
89,0.35312,-0.90162,0.05447,0.026,-1.284,-0.372,0.686,-0.484,0.425,0.322567062,0
90,0.31757,-0.95763,0.02287,-0.082,-1.677,-0.446,0.862,-0.51,0.352,0.364313429,0
91,0.15662,-0.90393,0.01901,-0.37,-1.39,-0.287,0.985,-0.431,0.405,0.279364287,0
92,0.33623,-1.02941,0.07377,-0.147,-1.71,-0.513,0.859,-0.686,0.449,0.41501035,0
93,0.35305,-0.91431,0.02869,-0.003,-1.493,-0.469,0.789,-0.449,0.405,0.337752578,0
94,0.34748,-0.91982,0.0526,0.009,-1.531,-0.337,0.695,-0.548,0.405,0.332787665,0
95,0.37262,-0.91245,0.07216,0.111,-1.499,-0.375,0.695,-0.519,0.537,0.336821864,0
96,0.35286,-0.90881,0.05455,0.026,-1.337,-0.331,0.66,-0.566,0.384,0.322123775,0
97,0.36229,-0.91653,0.03602,0.056,-1.434,-0.364,0.768,-0.545,0.399,0.334789992,0
98,0.29477,-0.92281,0.01001,-0.141,-1.622,-0.475,0.683,-0.504,0.352,0.333472324,0
99,0.17776,-0.93455,0.02442,-0.185,-1.475,-0.24,0.663,-0.431,0.372,0.290153018,0
100,0.2381,-0.9804,0.00093,-0.129,-1.554,-0.487,0.83,-0.595,0.419,0.339159145,0
101,0.41682,-0.95756,0.00518,0.111,-1.742,-0.475,0.839,-0.516,0.405,0.384450732,0
102,0.37922,-0.89789,0.05396,0.009,-1.337,-0.375,0.809,-0.525,0.457,0.331633071,0
103,0.38729,-0.89702,0.0636,0.097,-1.364,-0.378,0.718,-0.507,0.367,0.329932849,0
104,0.37163,-0.89754,0.04527,0.023,-1.343,-0.364,0.777,-0.548,0.405,0.323773874,0
105,0.37922,-0.89151,0.05404,0.056,-1.232,-0.308,0.701,-0.54,0.463,0.324783466,0
106,0.39493,-0.94489,0.01153,0.152,-1.61,-0.551,0.853,-0.434,0.311,0.367873869,0
107,0.21958,-0.95337,-0.03797,-0.196,-1.633,-0.346,0.804,-0.563,0.232,0.310064002,0
108,0.13964,-0.92276,0.02598,-0.273,-1.422,-0.264,0.768,-0.633,0.434,0.275522698,0
109,0.32498,-1.01213,0.02583,-0.085,-1.648,-0.449,0.672,-0.422,0.472,0.389600909,0
110,0.37009,-0.91871,0.03428,0,-1.425,-0.431,0.718,-0.387,0.434,0.349289633,0
111,0.37792,-0.90883,0.05895,0.103,-1.361,-0.378,0.798,-0.478,0.455,0.335444499,0
112,0.38543,-0.90856,0.05088,0.152,-1.449,-0.39,0.695,-0.54,0.428,0.334828177,0
113,0.40079,-0.88531,0.07574,0.097,-1.276,-0.408,0.701,-0.484,0.513,0.334353578,0
114,0.3934,-0.90278,0.04894,0.129,-1.361,-0.434,0.812,-0.422,0.475,0.339843615,0
115,0.2739,-0.88019,0.08067,-0.103,-1.469,-0.39,0.683,-0.46,0.393,0.30298074,0
116,0.22872,-0.99275,0.02489,-0.411,-1.393,-0.463,0.874,-0.446,0.328,0.341967554,0
117,0.28179,-0.9871,0.05743,-0.103,-1.736,-0.457,0.886,-0.299,0.49,0.378973376,0
118,0.37901,-0.88878,0.04822,0.07,-1.29,-0.384,0.795,-0.534,0.463,0.323157078,0
119,0.37183,-0.91616,0.04028,0.123,-1.299,-0.349,0.648,-0.613,0.475,0.331802665,0
60,0.18319,-0.74436,-0.5174,-0.155,-1.361,-0.842,0.604,-0.364,-0.381,0.186703187,1
61,0.09996,-0.90593,-0.50794,-0.264,-1.475,-0.971,0.71,-0.507,-0.311,0.208761206,1
62,0.17626,-0.89498,-0.50605,-0.276,-1.569,-1.091,1.009,-0.361,-0.273,0.252106218,1
63,0.23237,-0.7431,-0.56398,-0.032,-1.199,-1.144,0.695,-0.478,-0.39,0.210399238,1
64,0.30468,-0.70771,-0.5874,-0.041,-1.29,-1.176,0.935,-0.258,-0.387,0.250604043,1
65,0.30183,-0.77284,-0.59018,-0.003,-1.305,-1.07,0.988,-0.331,-0.32,0.273946699,1
66,0.29778,-0.81023,-0.56772,-0.059,-1.375,-1.214,0.909,-0.455,-0.39,0.274657137,1
67,0.30581,-0.73542,-0.51917,0.015,-1.358,-0.754,0.883,-0.323,-0.317,0.240384474,1
68,0.34297,-0.77109,-0.58646,0.026,-1.276,-1.161,0.935,-0.343,-0.416,0.275608344,1
69,0.30032,-0.75762,-0.59903,-0.053,-1.243,-1.24,0.95,-0.425,-0.419,0.262608653,1
70,0.16292,-0.75589,-0.51507,-0.393,-1.677,-0.971,0.595,-0.39,-0.355,0.196156682,1
71,0.0741,-0.90235,-0.48775,-0.287,-1.686,-0.933,0.762,-0.566,-0.311,0.199765052,1
