1,0.141,1.015,0.015,0.141,1.015,0.015,0.141,1.015,0.015,0.198411594,120
2,0.141,1.015,0.015,0.141,1.015,0.015,0.141,1.015,0.015,0.198411594,120
3,0.141,1.015,0.015,0.141,1.015,0.015,0.141,1.015,0.015,0.198411594,120
4,0.141,1.015,0.015,0.141,1.015,0.015,0.141,1.015,0.015,0.198411594,120
5,0.14971,1.00387,0.09646,0.018,0.754,-0.023,0.226,1.208,0.232,0.177489115,120
6,0.08895,1.02279,0.07046,-0.152,0.771,-0.082,0.261,1.299,0.384,0.208533561,120
7,0.14608,0.99607,0.03688,-0.129,0.856,-0.152,0.29,1.185,0.264,0.191934505,120
8,0.09271,1.01382,0.12227,-0.396,0.707,-0.235,0.457,1.402,0.393,0.20974691,120
9,0.05094,1.02745,0.19615,-0.496,-0.367,-0.161,0.672,1.9,0.941,0.271916137,120
10,0.06069,0.97507,0.23853,-0.44,-0.686,-0.933,0.833,3.745,2.504,0.633842295,120
11,0.05851,0.96965,0.24862,-0.402,-0.754,-0.859,1.199,4.317,2.962,0.781064122,120
12,0.02616,0.9222,0.23005,-0.616,-0.762,-1.141,1.044,4.592,2.956,0.813617737,120
13,0.02608,0.96293,0.31053,-0.534,-0.669,-1.032,1.073,4.695,3.566,0.963386442,120
14,0.02876,0.8934,0.33452,-0.724,-0.751,-1.1,1.276,4.78,3.46,0.921446845,120
15,0.02145,0.94932,0.3585,-0.613,-0.865,-0.953,1.276,4.924,3.525,0.971399346,120
16,0.01464,0.86838,0.34395,-0.683,-0.639,-1.082,1.361,5.059,3.613,0.930487488,120
17,0.01475,0.85268,0.34695,-0.713,-0.83,-1.023,1.091,5.252,3.504,1.018089603,120
18,0.01602,0.87093,0.36224,-0.584,-0.915,-1.044,1.267,4.88,3.762,0.922151651,120
19,0.03942,0.89909,0.32636,-0.686,-0.768,-1.155,1.63,5.22,3.765,1.068673393,120
20,-0.01309,0.91123,0.37606,-0.827,-0.548,-1.109,1.232,5.238,3.531,0.974813882,120
21,0.0717,0.96881,0.4227,-0.897,-0.648,-1.24,1.419,5.871,4.273,1.246208235,120
22,0.0688,0.96992,0.30291,-0.894,-0.845,-0.877,1.757,5.111,3.358,1.040228902,120
23,0.03536,0.88777,0.33555,-0.856,-0.657,-1.085,1.261,4.554,3.32,0.887439665,120
