0.20646,-0.96408,-0.03334,-0.924,-2.83,-0.584,1.173,0.144,0.918,0.503968883,0
0.15996,-1.08644,0.0757,-0.701,-2.827,-0.581,0.956,0.17,1.082,0.55429564,0
0.15994,-0.97157,0.10015,-0.147,-1.707,-0.328,0.669,-0.519,0.457,0.313609105,0
0.20941,-0.9111,0.01304,-0.425,-2.026,-0.434,1.062,-0.49,0.572,0.319311345,0
0.19085,-0.90482,0.00823,-0.501,-3.179,-0.622,1.229,0.085,1.531,0.433057952,0
0.22977,-1.03602,0.00604,-0.633,-3.434,-0.806,1.396,0.158,1.457,0.627148282,0
0.16922,-0.93755,-0.01322,-0.824,-2.991,-0.545,1.446,-0.044,0.956,0.495700598,0
0.13278,-0.9693,0.00968,-0.683,-3.243,-0.584,1.337,-0.053,0.9,0.446938211,0
0.14418,-1.01613,0.11259,-0.428,-2.742,-0.164,0.66,-0.337,0.707,0.364876775,0
0.17809,-0.92293,0.01023,-0.267,-2.129,-0.537,1.425,-0.46,0.372,0.332778254,0
0.22366,-0.98738,0.03903,-0.525,-2.947,-0.528,1.141,-0.1,1.1,0.474168795,0
0.18518,-0.95644,-0.04842,-0.443,-3.179,-0.713,0.991,0.205,1.182,0.51083053,0
0.19586,-0.98132,0.03563,-0.581,-2.71,-0.587,1.038,-0.135,0.988,0.474146174,0
0.14769,-1.04332,-0.00187,-1.056,-2.886,-0.572,0.912,0.305,0.941,0.562877484,0
0.16938,-0.95597,0.1519,-0.343,-2.293,-0.194,0.686,-0.229,0.707,0.362896929,0
0.19582,-0.92236,0.01729,-0.158,-2.188,-0.569,1.018,-0.308,0.446,0.332320772,0
0.20549,-0.98066,0.00581,-0.572,-2.713,-0.598,1.152,-0.214,1.129,0.467916663,0
0.20045,-0.95778,-0.00931,-0.695,-2.724,-0.628,0.783,-0.117,0.88,0.439359533,0
0.19658,-0.90969,-0.04069,-0.455,-2.633,-0.566,0.894,-0.1,0.595,0.375878243,0
0.12181,-0.96314,0.0055,-1.032,-3.519,-0.575,0.903,0.249,1.176,0.515858807,0
0.32169,-1.04503,0.09162,-0.375,-2.584,-0.361,1.683,0.067,1.331,0.52662551,0
0.14121,-0.96394,-0.00706,-0.059,-1.827,-0.211,0.44,-0.463,0.249,0.26494572,0
0.15021,-0.97396,0.01697,0.117,-0.997,-0.009,0.211,-0.953,0.038,0.252560075,0
0.17321,-0.84792,-0.46306,-0.126,-1.683,-1.067,0.874,-0.361,-0.144,0.232603074,1
0.14158,-0.8839,-0.43281,-0.334,-1.716,-1.073,0.745,-0.346,-0.196,0.243299605,1
0.12981,-0.89408,-0.43388,-0.217,-1.578,-0.962,0.575,-0.463,-0.17,0.226811963,1
0.12442,-0.88331,-0.43985,-0.191,-1.519,-0.894,0.522,-0.449,-0.238,0.211798492,1
0.14052,-0.90323,-0.44893,-0.129,-1.437,-0.73,0.545,-0.396,-0.287,0.211182955,1
0.12192,-0.90624,-0.44209,-0.155,-1.469,-0.856,0.457,-0.554,-0.252,0.208917851,1
0.11341,-0.95501,-0.39949,-0.346,-1.897,-0.909,0.809,-0.554,-0.155,0.243931088,1
0.18898,-0.92075,-0.40996,-0.012,-1.628,-0.76,0.601,-0.613,-0.261,0.229684332,1
0.14757,-0.84632,-0.43678,-0.235,-1.507,-0.724,0.595,-0.449,-0.217,0.202289468,1
0.13784,-0.9042,-0.44389,-0.24,-1.56,-0.727,0.61,-0.519,-0.255,0.21308823,1
0.1494,-0.91346,-0.4619,-0.205,-1.463,-0.795,0.595,-0.46,-0.27,0.224049819,1
0.14272,-0.90227,-0.45798,-0.167,-1.405,-0.801,0.636,-0.466,-0.305,0.210643664,1
0.11076,-0.89626,-0.44968,-0.202,-1.519,-0.833,0.534,-0.478,-0.232,0.204085718,1
0.11795,-0.90849,-0.44042,-0.132,-1.46,-0.944,0.487,-0.39,-0.097,0.222930064,1
0.12319,-0.96455,-0.3813,-0.232,-1.889,-1.07,0.765,-0.431,-0.085,0.273947372,1
0.21635,-0.92284,-0.37405,-0.111,-1.742,-0.809,0.789,-0.604,-0.226,0.249325914,1
0.15346,-0.85251,-0.42989,-0.161,-1.61,-0.971,0.504,-0.402,-0.17,0.213406978,1
0.131,-0.90608,-0.44394,-0.17,-1.387,-0.868,0.46,-0.548,-0.252,0.209786573,1
0.1124,-0.89291,-0.44634,-0.24,-1.481,-0.848,0.507,-0.484,-0.226,0.203936014,1
0.09957,-0.90121,-0.42577,-0.214,-1.416,-0.868,0.416,-0.522,-0.196,0.197532259,1
0.14299,-0.88795,-0.45547,-0.188,-1.551,-0.859,0.575,-0.478,-0.238,0.217356351,1
0.14224,-0.8886,-0.47077,-0.185,-1.481,-0.93,0.551,-0.469,-0.261,0.218944835,1
0.11539,-0.96199,-0.38904,-0.349,-1.692,-1.015,0.604,-0.466,-0.141,0.25440024,1
0.13185,-0.9754,-0.09154,-0.721,-2.402,-0.531,1.367,0.284,0.528,0.511044439,2
0.19461,-0.97844,-0.10232,-0.636,-2.501,-0.54,1.032,0.416,0.604,0.523795736,2
0.10767,-1.04384,-0.1173,-0.85,-3.545,-0.534,1.575,0.205,0.645,0.552543892,2
0.1402,-1.10355,-0.01308,-0.472,-2.238,-1.032,1.176,-0.27,1.554,0.450161688,2
0.23528,-0.95529,0.01254,-0.856,-2.507,-0.39,1.672,0.24,0.689,0.454261838,2
0.16886,-0.96083,-0.0697,-0.792,-2.918,-0.777,1.39,0.375,0.786,0.517151605,2
0.13308,-0.92394,-0.13648,-0.739,-2.32,-0.548,1.205,0.425,0.29,0.466726181,2
0.16632,-1.12973,-0.10309,-0.848,-2.469,-0.487,1.15,0.135,0.63,0.553721562,2
0.13816,-1.04153,-0.08778,-0.217,-2.727,-0.387,1.176,-0.422,0.698,0.341032719,2
0.2197,-1.00664,-0.04113,0.126,-1.088,-0.252,0.487,-0.918,0.082,0.282302224,2
0.16645,-0.99776,-0.14029,0.129,-1.053,-0.196,0.246,-0.959,-0.053,0.244559955,2
0.15117,-0.99958,-0.15113,0.126,-1.023,-0.211,0.173,-0.979,-0.056,0.238664175,2
0.12211,-1.01759,-0.02151,0.103,-1.032,-0.056,0.132,-1.003,0.009,0.257810625,2
0.13369,-1.01366,-0.06436,0.117,-1.026,-0.114,0.155,-1.003,-0.023,0.251811097,2
0.14481,-1.00189,-0.14748,0.132,-1.018,-0.182,0.161,-0.991,-0.085,0.237682681,2
0.14608,-1.00036,-0.15816,0.123,-1.009,-0.176,0.167,-0.991,-0.129,0.236007782,2
0.11544,-0.91946,-0.37232,-0.161,-1.61,-0.971,0.504,-0.402,-0.1,0.223800636,2
0.131,-0.90608,-0.44394,-0.17,-1.387,-0.868,0.46,-0.548,-0.252,0.209786573,2
0.1124,-0.89291,-0.44634,-0.24,-1.481,-0.848,0.507,-0.484,-0.226,0.203936014,2
0.09957,-0.90121,-0.42577,-0.214,-1.416,-0.868,0.416,-0.522,-0.196,0.197532259,2
0.14299,-0.88795,-0.45547,-0.188,-1.551,-0.859,0.575,-0.478,-0.238,0.217356351,2
0.14224,-0.8886,-0.47077,-0.185,-1.481,-0.93,0.551,-0.469,-0.261,0.218944835,2
0.11539,-0.96199,-0.38904,-0.349,-1.692,-1.015,0.604,-0.466,-0.141,0.25440024,2
-0.09859,-0.99127,0.13971,-0.37,-2.232,-0.24,0.144,-0.361,0.525,0.314914083,3
-0.1215,-0.99857,0.13005,-0.408,-2.337,-0.205,0.199,-0.381,0.604,0.308424829,3
-0.09558,-1.08021,0.13726,-0.413,-2.132,-0.258,0.141,-0.466,0.654,0.365970601,3
-0.09175,-1.01562,0.10262,-0.789,-2.205,-0.199,0.188,-0.364,0.589,0.312063274,3
-0.13428,-0.98743,0.12811,-0.654,-2.804,-0.191,0.308,0.006,0.768,0.331838816,3
-0.09094,-0.92946,0.12216,-0.496,-2.056,-0.144,0.173,-0.296,0.804,0.255554431,3
-0.11326,-1.03158,0.04949,-0.584,-2.126,-0.141,0.381,-0.296,0.419,0.319348498,3
-0.08576,-1.05846,0.08095,-0.422,-2.478,-0.217,0.563,-0.387,0.496,0.347464854,3
-0.12286,-0.98589,0.13902,-0.457,-2.302,-0.132,0.161,-0.434,0.701,0.30614082,3
-0.0969,-0.9841,0.12044,-0.367,-1.891,-0.138,0.138,-0.364,0.528,0.281976855,3
-0.09232,-0.97353,0.11467,-0.443,-2.073,-0.132,0.141,-0.431,0.584,0.299945047,3
-0.12877,-1.04659,0.11727,-0.798,-2.111,-0.185,0.323,-0.522,0.739,0.326158225,3
-0.16082,-1.00729,0.18904,-0.792,-1.853,-0.141,0.328,-0.261,0.598,0.320559367,3
-0.16522,-0.93729,0.1516,-0.842,-1.883,-0.205,0.246,-0.243,0.504,0.265510444,3
-0.14965,-1.05201,0.13007,-0.619,-2.164,-0.217,0.331,-0.346,0.601,0.344445684,3
-0.13484,-1.00302,0.19039,-0.507,-2.147,-0.185,0.302,-0.349,0.587,0.32616349,3
-0.09134,-0.99741,0.17456,-0.481,-2.683,-0.082,0.24,-0.229,0.762,0.348227429,3
-0.09785,-0.97701,0.13432,-0.581,-2.455,-0.182,0.182,-0.214,0.768,0.308937468,3
-0.12827,-0.96998,0.07999,-0.411,-2.059,-0.167,0.255,-0.34,0.589,0.27415783,3
-0.10216,-1.04,0.12396,-0.537,-1.93,-0.202,0.147,-0.487,0.713,0.322259993,3
-0.16066,-0.99938,0.17472,-0.607,-2.1,-0.167,0.246,-0.094,0.689,0.321509746,3
-0.16898,-0.94689,0.14101,-0.686,-1.818,-0.276,0.144,-0.455,0.548,0.254635918,3
-0.12569,-1.01184,0.11667,-0.557,-2.258,-0.17,0.179,-0.425,0.548,0.308523135,3
-0.98982,0.28585,0.08435,-1.897,-0.026,-0.273,-0.657,0.804,0.54,0.376274189,4
-0.92076,0.28104,0.07165,-1.628,0.123,-0.088,-0.707,0.745,0.613,0.30377231,4
-0.90933,0.25117,0.00216,-1.997,0.117,-0.235,-0.628,0.716,0.378,0.284620818,4
-1.02091,0.26233,0.10654,-1.871,0.029,-0.191,-0.683,0.657,0.537,0.37665414,4
-0.91369,0.22801,0.07029,-1.598,0.059,-0.097,-0.639,0.698,0.519,0.283404629,4
-0.97077,0.303,0.11324,-2.484,-0.152,-0.141,-0.551,0.962,0.54,0.398034868,4
-0.87516,0.40721,0.24839,-1.155,0.114,-0.018,-0.566,0.856,0.54,0.350728975,4
-0.81705,0.5297,0.27292,-0.982,0.443,0.129,-0.686,0.613,0.46,0.344060643,4
-0.8491,0.47692,0.2099,-0.93,0.34,0.103,-0.777,0.616,0.296,0.331906031,4
-0.91406,0.34248,0.18354,-0.953,0.296,0.144,-0.894,0.367,0.205,0.313403746,4
-0.91548,0.3262,0.20107,-0.933,0.287,0.182,-0.894,0.358,0.226,0.312804556,4
-0.93,0.3041,0.16027,-0.941,0.287,0.141,-0.918,0.326,0.194,0.304713518,4
