0.18024,-0.96775,-0.00642,-0.302,-1.639,-0.584,0.783,-0.232,0.39,0.324458832,0
0.19362,-0.969,0.00635,-0.305,-1.768,-0.49,0.669,-0.155,0.434,0.339505892,0
0.18342,-0.96743,-0.00371,-0.513,-1.724,-0.449,0.66,-0.258,0.378,0.335018466,0
0.17289,-0.96834,-0.00831,-0.346,-1.695,-0.531,0.718,-0.185,0.349,0.328691258,0
0.18488,-0.97285,0.00306,-0.387,-1.771,-0.504,0.689,-0.208,0.399,0.340520861,0
0.19153,-0.97247,0.005,-0.375,-1.657,-0.496,0.63,-0.135,0.378,0.338607781,0
0.17875,-0.96268,-0.01255,-0.455,-1.598,-0.44,0.598,-0.235,0.32,0.320594967,0
0.17261,-0.97654,-0.00597,-0.226,-1.613,-0.528,0.739,-0.284,0.372,0.319562735,0
0.17456,-0.96663,-0.00817,-0.411,-1.654,-0.419,0.66,-0.235,0.317,0.322526979,0
0.21299,-0.95835,-0.01796,-0.34,-1.493,-0.408,0.795,-0.455,0.264,0.320364776,0
0.16347,-0.98713,-0.03368,-0.202,-1.519,-0.642,0.657,-0.613,0.372,0.308928814,0
0.16949,-0.97645,-0.01285,-0.217,-1.663,-0.487,0.61,-0.293,0.293,0.307529395,0
0.18365,-0.97636,0.01042,-0.411,-1.73,-0.572,0.786,-0.229,0.39,0.333939713,0
0.17162,-0.96153,-0.00155,-0.416,-1.801,-0.551,0.701,-0.284,0.375,0.324327031,0
0.18499,-0.96142,0.01322,-0.343,-1.73,-0.581,0.76,-0.305,0.39,0.326274282,0
0.16011,-0.94906,0.01035,-0.314,-1.625,-0.449,0.587,-0.264,0.39,0.299672042,0
0.18464,-0.95948,-0.00793,-0.343,-1.642,-0.575,0.801,-0.405,0.378,0.319229937,0
0.1891,-0.95347,0.01592,-0.375,-1.824,-0.504,0.804,-0.29,0.449,0.325225655,0
0.16471,-0.95317,0.00124,-0.358,-1.672,-0.384,0.742,-0.46,0.402,0.317457406,0
0.20223,-0.96737,0.03335,-0.167,-1.768,-0.317,0.798,-0.425,0.364,0.337739697,0
0.19832,-0.9523,0.01009,-0.226,-1.592,-0.455,0.575,-0.372,0.346,0.312114925,0
