1,0.229,-0.956,-0.094,0.229,-0.956,-0.094,0.229,-0.956,-0.094,0.25101427,102
2,0.229,-0.956,-0.094,0.229,-0.956,-0.094,0.229,-0.956,-0.094,0.25101427,102
3,0.229,-0.956,-0.094,0.229,-0.956,-0.094,0.229,-0.956,-0.094,0.25101427,102
4,0.229,-0.956,-0.094,0.229,-0.956,-0.094,0.229,-0.956,-0.094,0.25101427,102
5,0.229,-0.956,-0.094,0.229,-0.956,-0.094,0.229,-0.956,-0.094,0.25101427,102
6,0.229,-0.956,-0.094,0.229,-0.956,-0.094,0.229,-0.956,-0.094,0.25101427,102
7,0.229,-0.956,-0.094,0.229,-0.956,-0.094,0.229,-0.956,-0.094,0.25101427,102
8,0.229,-0.956,-0.094,0.229,-0.956,-0.094,0.229,-0.956,-0.094,0.25101427,102
9,0.229,-0.956,-0.094,0.229,-0.956,-0.094,0.229,-0.956,-0.094,0.25101427,102
10,0.229,-0.956,-0.094,0.229,-0.956,-0.094,0.229,-0.956,-0.094,0.25101427,102
11,0.229,-0.956,-0.094,0.229,-0.956,-0.094,0.229,-0.956,-0.094,0.25101427,102
12,0.229,-0.956,-0.094,0.229,-0.956,-0.094,0.229,-0.956,-0.094,0.25101427,102
13,0.31109,-0.91793,-0.05886,0.138,-1.202,-0.393,0.745,-0.431,0.349,0.290357849,102
14,0.41441,-0.92822,0.0429,0.047,-1.361,-0.387,0.83,-0.378,0.51,0.366707039,102
15,0.39046,-0.88248,0.03411,-0.091,-1.246,-0.484,0.903,-0.449,0.575,0.337145302,102
16,0.40826,-0.90821,0.0118,-0.082,-1.188,-0.487,0.889,-0.49,0.569,0.358531481,102
17,0.41053,-0.88225,0.04184,-0.009,-1.299,-0.484,0.862,-0.46,0.54,0.344837539,102
18,0.34907,-0.93409,0.03386,-0.199,-2.018,-0.566,1.202,-0.469,0.595,0.384927567,102
19,0.21185,-0.96255,-0.01788,-0.276,-1.736,-0.446,1.103,-0.255,0.346,0.342950551,102
20,0.3145,-0.93069,0.05655,-0.038,-1.771,-0.449,0.768,-0.387,0.613,0.34770053,102
21,0.33524,-0.94797,0.05099,-0.103,-1.516,-0.496,0.874,-0.361,0.537,0.363307705,102
22,0.3995,-0.90367,0.05414,0.003,-1.405,-0.372,0.842,-0.334,0.46,0.35987801,102
23,0.35163,-0.91235,0.02287,-0.085,-1.364,-0.405,0.809,-0.46,0.487,0.335750792,102
24,0.35503,-0.91796,0.00053,-0.056,-1.393,-0.46,0.845,-0.425,0.446,0.343464009,102
25,0.32011,-0.86997,0.05276,-0.252,-1.46,-0.434,0.786,-0.402,0.419,0.313698017,102
26,0.22973,-0.95438,-0.02082,-0.167,-1.548,-0.46,0.871,-0.628,0.358,0.321250879,102
27,0.33995,-1.00042,0.03291,-0.038,-1.754,-0.469,0.762,-0.396,0.581,0.393515383,102
28,0.36473,-0.89886,0.06332,-0.041,-1.358,-0.408,0.815,-0.449,0.457,0.329168267,102
29,0.34257,-0.91448,0.05033,-0.147,-1.375,-0.419,0.848,-0.434,0.487,0.339519245,102
30,0.38649,-0.94668,0.07225,-0.17,-1.346,-0.51,0.754,-0.358,0.472,0.3745675,102
31,0.39763,-0.88259,0.06197,-0.129,-1.39,-0.349,0.812,-0.364,0.499,0.345965656,102
32,0.35695,-0.94157,0.04391,-0.129,-1.393,-0.378,0.748,-0.238,0.554,0.358317425,102
33,0.22256,-0.89854,-0.02486,-0.343,-1.56,-0.408,0.795,-0.522,0.208,0.285994171,102
34,0.28758,-0.95438,-0.03217,-0.038,-1.531,-0.484,0.804,-0.525,0.32,0.340569154,102
35,0.38984,-0.97948,0.10764,-0.003,-1.581,-0.311,0.856,-0.463,0.595,0.398656002,102
36,0.37102,-0.87491,0.05185,-0.199,-1.589,-0.44,0.894,-0.463,0.428,0.347043964,102
37,0.40641,-0.93632,0.01185,-0.117,-1.56,-0.416,0.886,-0.475,0.457,0.373148343,102
38,0.39038,-0.87963,0.0478,-0.132,-1.452,-0.39,0.915,-0.364,0.496,0.349467599,102
39,0.3919,-0.89153,0.06749,-0.067,-1.493,-0.372,0.701,-0.378,0.499,0.344017831,102
40,0.32876,-0.92791,0.02999,-0.062,-1.871,-0.331,0.871,-0.516,0.455,0.348708376,102
41,0.21158,-0.93549,-0.01451,-0.358,-1.481,-0.46,1.161,-0.54,0.331,0.317688449,102
42,0.35708,-0.98569,0.05289,-0.123,-1.871,-0.408,0.672,-0.516,0.51,0.394902687,102
43,0.39705,-0.87596,0.07402,-0.088,-1.598,-0.443,0.886,-0.361,0.569,0.351347146,102
44,0.38401,-0.89526,0.0619,-0.012,-1.499,-0.375,0.804,-0.402,0.49,0.346056685,102
45,0.39673,-0.91735,0.08024,-0.144,-1.475,-0.361,0.924,-0.378,0.463,0.367153596,102
46,0.37267,-0.9375,0.05897,0.047,-1.387,-0.399,0.604,-0.387,0.446,0.350373541,102
47,0.34285,-0.91095,0.05448,-0.117,-1.405,-0.39,0.842,-0.545,0.44,0.327611181,102
48,0.34776,-0.86307,0.07097,-0.059,-1.883,-0.317,1.062,-0.504,0.419,0.326374362,102
49,0.25634,-0.97515,0.00422,-0.196,-1.595,-0.525,0.833,-0.522,0.375,0.355762981,102
50,0.3353,-0.97137,0.05138,-0.038,-1.683,-0.279,0.839,-0.387,0.56,0.370930441,102
51,0.37943,-0.92441,0.07068,-0.076,-1.478,-0.449,0.877,-0.264,0.601,0.374773876,102
52,0.38694,-0.8967,0.06494,-0.044,-1.592,-0.487,0.824,-0.402,0.545,0.360777082,102
53,0.34899,-0.88647,0.05813,-0.103,-1.455,-0.39,0.716,-0.334,0.487,0.332034485,102
54,0.39401,-0.90632,0.07412,-0.038,-1.455,-0.402,0.695,-0.387,0.525,0.353765986,102
55,0.37094,-0.9198,0.07343,-0.029,-1.613,-0.434,0.771,-0.548,0.449,0.358269033,102
56,0.25406,-0.93612,-0.01356,-0.173,-1.783,-0.331,0.894,-0.54,0.296,0.313423389,102
57,0.27948,-0.9939,0.01131,-0.123,-1.651,-0.537,0.845,-0.589,0.469,0.373689277,102
58,0.40026,-0.87382,0.06695,0.111,-1.455,-0.393,0.73,-0.455,0.513,0.330931086,102
59,0.38588,-0.89978,0.05335,0.018,-1.455,-0.361,0.716,-0.504,0.54,0.338922164,102
60,0.38556,-0.90579,0.07014,0.015,-1.367,-0.308,0.76,-0.493,0.513,0.339867982,102
61,0.41201,-0.89043,0.07768,0.082,-1.32,-0.296,0.724,-0.455,0.487,0.339508525,102
62,0.38283,-0.91338,0.06269,-0.018,-1.484,-0.449,0.701,-0.525,0.323,0.342688346,102
63,0.37299,-0.94431,0.02335,-0.059,-1.481,-0.463,0.853,-0.507,0.399,0.357067731,102
64,0.32382,-0.8461,0.02611,-0.132,-1.695,-0.302,0.991,-0.437,0.276,0.298293764,102
65,0.25519,-0.96631,0.0026,-0.32,-1.566,-0.419,0.771,-0.484,0.384,0.342823555,102
66,0.37471,-0.92169,0.0307,0.088,-1.49,-0.302,0.704,-0.44,0.384,0.339864038,102
67,0.41229,-0.89999,0.0798,0,-1.346,-0.358,0.83,-0.416,0.581,0.359120474,102
